scr_selcode,sub_id3,cname,credit,scj_scr_mso,scr_examid,scr_examfn,scr_exambf,cls_name,scr_period,precnt,acptcnt,note,unt_ls,cls_id,sub_id,scr_dup,year,sms,deptId,courseid,tname,cid,tid,populartiy,ct,course_id,score
3365,COHS014,華人社會與文化,2.0,必修,否,否,否,華語教師學程,(二)11-12 資電108 林俞佑,60.0,50.0,,8888,PC29100,43553,1,107,1,PC,1071PC2910043553001,['林俞佑'],904,2,0.8333333333333334,904_2,4beaeb9cadcfa1ded529e189282ec719ed87b2619705a7ebf9fb2bdd1e5f55bb0e483db2a9c91c2e,"期末分數：20%
期中分數：20%
平時分數：60%(教案寫作10%、申論題20%、出席率10%、課堂討論20%)"
3367,COHS027,華語文教學導論,2.0,必修,否,否,否,華語教師學程,(四)11-12 資電108 姚蘭,60.0,58.0,,8888,PC29100,43655,1,107,1,PC,1071PC2910043655001,['姚蘭'],906,191,0.9666666666666667,906_191,4beaeb9cadcfa1ded529e189282ec719ed87b2619705a7ebfea160785a10e7690e483db2a9c91c2e,"期中考，30% 
期末考，40% 
平時作業成績，20%
出缺席，10%
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。"
3370,IECS352,密碼學,3.0,選修,否,否,否,資通安全學程,(三)11-13 忠304 魏國瑞,90.0,80.0,,8888,PC38100,40503,1,107,1,PC,1071PC3810040503001,['魏國瑞'],556,891,0.8888888888888888,556_891,4beaeb9cadcfa1dedb17f657a861d663ed87b2619705a7eb14e915ad18caccb20e483db2a9c91c2e,
3389,TTM207,智慧軌道運輸概論,3.0,必修,否,否,否,智慧軌道運輸學程,(二)11-13 資電511 葉昭甫,60.0,64.0,,8888,PC68100,48336,1,107,1,PC,1071PC6810048336001,['葉昭甫'],951,721,1.0,951_721,4beaeb9cadcfa1de70be98327bd3220fed87b2619705a7eb689ce299b78cd5b70e483db2a9c91c2e,
3390,TTM209,軌道土木建設工程導論,3.0,選修,否,否,否,智慧軌道運輸學程,(一)07-09 忠211 張伯勳,60.0,53.0,,8888,PC68100,22938,1,107,1,PC,1071PC6810022938001,['張伯勳'],952,903,0.8833333333333333,952_903,4beaeb9cadcfa1de70be98327bd3220f6d241c1384b865aedfbde420291f43890e483db2a9c91c2e,
3399,LC295,英語能力檢定考試策略與技巧(一),2.0,選修,否,否,否,應用外語選修,(三)08-09 資電512 陳依玲,60.0,58.0,網路加退選，選課事項詳見外語中心首頁公告。,8888,XA01101,26441,3,107,1,XA,1071XA0110126441003,['陳依玲'],912,548,0.9666666666666667,912_548,4beaeb9cadcfa1de041145a8ba60fadc55c195311710bcbd8faecaa7e089947558d4f77af0af7684,"1. Class performance 15%
2. Quizzes 25%
3. Assignments 25%
4. Midterm Exam 15%
5. Final Exam 20%"
3400,LC295,英語能力檢定考試策略與技巧(一),2.0,選修,否,否,否,應用外語選修,(二)01-02 資電B03 王雅慧,60.0,60.0,網路加退選，選課事項詳見外語中心首頁公告。,8888,XA01101,26441,4,107,1,XA,1071XA0110126441004,['王雅慧'],912,887,1.0,912_887,4beaeb9cadcfa1de041145a8ba60fadc55c195311710bcbd8faecaa7e0899475e1a749cae1e58fec,"1. Class performance 15%
2. Quizzes 25%
3. Assignments 25%
4. Midterm Exam 15%
5. Final Exam 20%"
3403,LC342,菁英職場英語,2.0,選修,否,否,否,應用外語選修,(四)03-04 資電411 廖珮珈,60.0,48.0,網路加退選，選課事項詳見外語中心首頁公告。,8888,XA01101,64110,1,107,1,XA,1071XA0110164110001,['廖珮珈'],898,374,0.8,898_374,4beaeb9cadcfa1de041145a8ba60fadca2e76e83b788fd571e5bc3b2f565d19c0e483db2a9c91c2e,
3414,LC125,韓文(三),2.0,選修,否,否,否,應用外語選修,(二)03-04 資電403 朴恩喜,60.0,36.0,修習過韓文(一)(二)之學生始可選修。選課注意事項見外語中心首頁公告。,8888,XA01101,74233,1,107,1,XA,1071XA0110174233001,['朴恩喜'],916,880,0.6,916_880,4beaeb9cadcfa1de041145a8ba60fadc48fb6b2e1292d08f2227dc02f5481e260e483db2a9c91c2e,
3431,LC102,日文(二),2.0,選修,否,否,否,應用外語選修,(二)08-09 人703 黃煇慶,60.0,50.0,修習過日文(一)之學生始可選修。選課注意事項見外語中心首頁公告。,8888,XA01101,97150,2,107,1,XA,1071XA0110197150002,['黃煇慶'],918,335,0.8333333333333334,918_335,4beaeb9cadcfa1de041145a8ba60fadc185a59231eb81ba766cc4a057d5380774ccebb216b101181,
3434,LC102,日文(二),2.0,選修,否,否,否,應用外語選修,(二)08-09 人606 楊謦綺,60.0,51.0,修習過日文(一)之學生始可選修。選課注意事項見外語中心首頁公告。,8888,XA01101,97150,5,107,1,XA,1071XA0110197150005,['楊謦綺'],918,1170,0.85,918_1170,4beaeb9cadcfa1de041145a8ba60fadc185a59231eb81ba766cc4a057d5380772dab769780260a8f,"期中考 30％
期末考 30％
平時成績＆出缺席 40％"
3437,LC384,日語會話,2.0,選修,否,否,否,應用外語選修,(一)06-07 人704 林盈萱,40.0,36.0,修習過日文(一)(二)之學生始能選修。選課注意事項見外語中心首頁公告。,8888,XA01101,97240,2,107,1,XA,1071XA0110197240002,['林盈萱'],920,882,0.9,920_882,4beaeb9cadcfa1de041145a8ba60fadc185a59231eb81ba7cab01de90fbee4264ccebb216b101181,會話口試 、角色扮演
3438,LC384,日語會話,2.0,選修,否,否,否,應用外語選修,(二)03-04 人703 黃煇慶,40.0,43.0,修習過日文(一)(二)之學生始能選修。選課注意事項見外語中心首頁公告。,8888,XA01101,97240,3,107,1,XA,1071XA0110197240003,['黃煇慶'],920,335,1.0,920_335,4beaeb9cadcfa1de041145a8ba60fadc185a59231eb81ba7cab01de90fbee42658d4f77af0af7684,
3441,LC383,日語語法,2.0,選修,否,否,否,應用外語選修,(五)06-07 資電B07 吳昱瑩,60.0,42.0,修習過日文(一)(二)之學生始能選修。選課注意事項見外語中心首頁公告。,8888,XA01101,97247,3,107,1,XA,1071XA0110197247003,['吳昱瑩'],921,878,0.7,921_878,4beaeb9cadcfa1de041145a8ba60fadc185a59231eb81ba7e0204ed625e9b50458d4f77af0af7684,
3448,LC230,英文閱讀(一),2.0,選修,否,否,否,應用外語選修,(二)03-04 資電B06 王雅慧,60.0,64.0,網路加退選，選課事項詳見外語中心首頁公告。,8888,XA01101,97420,9,107,1,XA,1071XA0110197420009,['王雅慧'],924,887,1.0,924_887,4beaeb9cadcfa1de041145a8ba60fadc185a59231eb81ba71ca7f402d5e8f757596cf28299400927,Total score (100%) = midterm (25%) + final (25%) + oral summaries (10%) + book response sheets(20%) + quizzes(16%) + class attendance (4%)
3452,LC250,英文寫作(一),2.0,選修,否,否,否,應用外語選修,(二)03-04 資電504 王柏婷,30.0,31.0,網路加退選，選課事項詳見外語中心首頁公告。,8888,XA01101,97470,3,107,1,XA,1071XA0110197470003,['王柏婷'],926,4,1.0,926_4,4beaeb9cadcfa1de041145a8ba60fadc185a59231eb81ba761e04811572bbeaf58d4f77af0af7684,分組報告
3457,LC232,新聞英語閱讀,2.0,選修,否,否,否,應用外語選修,(三)08-09 資電103 鄭宜玫,60.0,42.0,網路加退選，選課事項詳見外語中心首頁公告。,8888,XA01101,97540,2,107,1,XA,1071XA0110197540002,['鄭宜玫'],928,6,0.7,928_6,4beaeb9cadcfa1de041145a8ba60fadc185a59231eb81ba7b580e6d186b4258e4ccebb216b101181,"1.	Midterm 25%
2.	Final Exam 25%
3.	Group News Presentation Project: 15%
4.	Weekly Tests 20%
5.	Daily Journal: 15%"
3524,GHUA322,電影與性別,2.0,選修,否,否,否,通識－人文(H),(一)01-02 人401 張梅英,78.0,71.0,,8888,XC01129,GH258,2,107,1,XC,1071XC01129GH258002,['張梅英'],1951,770,0.9102564102564102,1951_770,4beaeb9cadcfa1def476de480f194d41ad5a6ebbbd0cdab278694f6cf69fa8bf4ccebb216b101181,
3555,GNAT316,智慧城市與行動應用,2.0,選修,否,否,否,通識－自然(N),(一)06-07 行政二館104-電腦實室 林哲暉,50.0,45.0,"本課程為智慧城市學分學程課程，是否
列入畢業學分請至各系確認。詳情請參
閱「通識課程選課須知」。",8888,XC01130,GN252,1,107,1,XC,1071XC01130GN252001,['林哲暉'],1015,958,0.9,1015_958,4beaeb9cadcfa1def476de480f194d4196f5e937734ee83af15ad6976f25e4790e483db2a9c91c2e,參與程度、協同(分組)合作與報告
3579,GSOS305,台灣社會文化變遷,2.0,選修,否,否,否,通識－社會(S),(一)03-04 人407 王建雄,78.0,71.0,是否列入畢業學分請至各系確認。詳情  請參閱「通識課程選課須知」。,8888,XC01131,GS204,3,107,1,XC,1071XC01131GS204003,['王建雄'],1030,989,0.9102564102564102,1030_989,4beaeb9cadcfa1def476de480f194d416d83979a3c4631e4ed9b9d35cc5a7e9d58d4f77af0af7684,"一.課堂出席(10%)
二.課堂表現(40%)
三.期中報告/測驗(20%)
四.期末報告/測驗(30%)"
4371,GSOC206,經濟與生活,2.0,選修,否,否,否,通識－社會(S),(二)09-10 科航204 劉宗欣,78.0,70.0,,8888,XC01131,GS044,1,107,1,XC,1071XC01131GS044001,['劉宗欣'],1027,400,0.8974358974358975,1027_400,4beaeb9cadcfa1def476de480f194d416d83979a3c4631e42070f56c817b71470e483db2a9c91c2e,期中考30%，專題書面報告30%，專題口頭報告15%，課堂參與討論15%，點名10%
3603,GMII305,空間資訊與智慧生活,2.0,選修,否,否,否,通識－統合(M),(一)06-07 資電B13(電腦實習室) 吳政庭,45.0,45.0,本課程為智慧城市學分學程課程。是否列入畢業學分請至各系確認。詳情  請參閱「通識課程選課須知」。統合類課  程不得轉認列為人文、社會或自然領域課  程。,8888,XC01132,GM218,2,107,1,XC,1071XC01132GM218002,['吳政庭'],1044,747,1.0,1044_747,4beaeb9cadcfa1def476de480f194d4123142e4ce18b9942c3d0aa46c669acd54ccebb216b101181,
3628,GMIS302,Swift語言與iOS App 設計初探,2.0,選修,否,否,否,通識－統合(M),(二)11-12 未排教室 許芳榮,55.0,34.0,上課地點為圖書館1樓(RTC電腦教室),8888,XC01132,GM386,1,107,1,XC,1071XC01132GM386001,['許芳榮'],1974,576,0.6181818181818182,1974_576,4beaeb9cadcfa1def476de480f194d4123142e4ce18b9942b1110524ee4ef4e00e483db2a9c91c2e,
4421,GMID304,APPS基礎實作,1.0,選修,否,否,否,通識－統合(M),(一)11     資電B15 陳建甫,40.0,16.0,"此課程為11~12節都需上課,上課期間為09/10~11/01.",8888,XC01132,GM358,1,107,1,XC,1071XC01132GM358001,['陳建甫'],1968,306,0.4,1968_306,4beaeb9cadcfa1def476de480f194d4123142e4ce18b994285a088b1e4550ef40e483db2a9c91c2e,每週簽到統計出席，佔總成績30%。課間練習及參與，佔總成績40%。期末開發APP並展示，佔總成績30%
4423,GMID304,APPS基礎實作,1.0,選修,否,否,否,通識－統合(M),(二)06     資電B15 管志偉,40.0,36.0,"此課程為6~7節都需上課,上課期間為09/10~11/01.",8888,XC01132,GM358,3,107,1,XC,1071XC01132GM358003,['管志偉'],1968,19,0.9,1968_19,4beaeb9cadcfa1def476de480f194d4123142e4ce18b994285a088b1e4550ef458d4f77af0af7684,
4424,GMID304,APPS基礎實作,1.0,選修,否,否,否,通識－統合(M),(二)08-09 資電B15 陳思云,40.0,16.0,上課時間為09/10~11/01.,8888,XC01132,GM358,4,107,1,XC,1071XC01132GM358004,['陳思云'],1968,1141,0.4,1968_1141,4beaeb9cadcfa1def476de480f194d4123142e4ce18b994285a088b1e4550ef4e1a749cae1e58fec,出席率30%，課堂實作40%，分組報告30%
4426,GMID304,APPS基礎實作,1.0,選修,否,否,否,通識－統合(M),(三)08     資電B15 王銘源,40.0,22.0,"此課程為8~9節都需上課,上課期間為09/10~11/01.",8888,XC01132,GM358,6,107,1,XC,1071XC01132GM358006,['王銘源'],1968,311,0.55,1968_311,4beaeb9cadcfa1def476de480f194d4123142e4ce18b994285a088b1e4550ef4a2e7621a5c403831,
4427,GMID304,APPS基礎實作,1.0,選修,否,否,否,通識－統合(M),(三)06-07 資電B15 何京典,40.0,31.0,上課時間為09/10~11/01.,8888,XC01132,GM358,7,107,1,XC,1071XC01132GM358007,['何京典'],1968,1053,0.775,1968_1053,4beaeb9cadcfa1def476de480f194d4123142e4ce18b994285a088b1e4550ef433ce16b978ed5b12,
4428,GMID304,APPS基礎實作,1.0,選修,否,否,否,通識－統合(M),(四)01-02 資電B15 張雅雯,40.0,31.0,上課時間為09/10~11/01.,8888,XC01132,GM358,8,107,1,XC,1071XC01132GM358008,['張雅雯'],1968,1078,0.775,1968_1078,4beaeb9cadcfa1def476de480f194d4123142e4ce18b994285a088b1e4550ef4605e00700bf6d618,
4431,GMID304,APPS基礎實作,1.0,選修,否,否,否,通識－統合(M),(五)03-04 資電B15 柯佳伶,40.0,19.0,上課時間為09/10~11/01.,8888,XC01132,GM358,11,107,1,XC,1071XC01132GM358011,['柯佳伶'],1968,1085,0.475,1968_1085,4beaeb9cadcfa1def476de480f194d4123142e4ce18b994285a088b1e4550ef4bef78c1d0cd78478,"出率30%,作業30%,期末成果發表40%"
4432,GMID304,APPS基礎實作,1.0,選修,否,否,否,通識－統合(M),(一)01-02 資電B15 陳家豪,40.0,30.0,上課時間為11/06~108/01/07.,8888,XC01132,GM358,12,107,1,XC,1071XC01132GM358012,['陳家豪'],1968,659,0.75,1968_659,4beaeb9cadcfa1def476de480f194d4123142e4ce18b994285a088b1e4550ef4f72dda599a00822b,
4450,GMID303,iOS APP程式設計,2.0,選修,否,否,否,通識－統合(M),(一)03-04 未排教室 陳重宏,40.0,34.0,上課地點為圖書館一樓RTC電腦教室,8888,XC01132,GM338,1,107,1,XC,1071XC01132GM338001,['陳重宏'],1061,198,0.85,1061_198,4beaeb9cadcfa1def476de480f194d4123142e4ce18b9942608deae54b02afc60e483db2a9c91c2e,"點名 (20%)
範例的實作 (30%)
分組專題(50%)
- 期中報告 (20%)
- 期末Demo  (30%)"
4451,GMID303,iOS APP程式設計,2.0,選修,否,否,否,通識－統合(M),(二)03-04 未排教室 管志偉,40.0,37.0,上課地點為圖書館一樓RTC電腦教室,8888,XC01132,GM338,2,107,1,XC,1071XC01132GM338002,['管志偉'],1061,19,0.925,1061_19,4beaeb9cadcfa1def476de480f194d4123142e4ce18b9942608deae54b02afc64ccebb216b101181,每周會於iLearn上提供課程講義教材
4501,GMIC310,社會學習參與專題:新移民互動平台,2.0,選修,否,否,否,通識－統合(M),"(六)01-02 未排教室 洪耀正,尤惠貞",50.0,26.0,不開放選課,8888,XC01132,GM272,1,107,1,XC,1071XC01132GM272001,['洪耀正'],1967,608,0.52,1967_608,4beaeb9cadcfa1def476de480f194d4123142e4ce18b99422ba3ad152d395bc40e483db2a9c91c2e,"Participation: 20%
Weekly Assignments: 20%
Project: 40%
Final presentation: 20%"
3700,ATHL217,體育－桌球,0.0,必修,否,否,否,體育選項二年級,(四)01-02 電通B03 趙宸紳,60.0,46.0,上課地點：桌球教室(電通館地下室),8888,XD01102,99090,9,107,1,XD,1071XD0110299090009,['趙宸紳'],1087,262,0.7666666666666667,1087_262,4beaeb9cadcfa1deeffbe30552af70f0c20fe72b2a525b851ff6bb3ad6596d45596cf28299400927,平時分數百分之40    術科百分之50      筆試或報告百分之10
3792,STAT101,統計學(一),3.0,必修,否,否,否,綜合班,(四)11-13 商305 吳榮彬,84.0,48.0,須隨班修習選課代號3793「統計學(一)實習」課,8888,XE01101,45750,1,107,1,XE,1071XE0110145750001,['吳榮彬'],169,367,0.5714285714285714,169_367,4beaeb9cadcfa1de8b6f726e1e663ae352bfeb28a571f7523111594ced3d12e00e483db2a9c91c2e,期中考(35%) 期末考 (35%) 平時(30%)
3816,LC052,大一英文(一)中級,2.0,必修,否,否,否,商英A班,(三)01-02 人606 陳柏軒,32.0,30.0,中級班(第2級)。,8888,XF01102,04289,4,107,1,XF,1071XF0110204289004,['陳柏軒'],1112,1068,0.9375,1112_1068,4beaeb9cadcfa1dee1578baa94f7ea1845216f3ca44015b537d9615196697b98e1a749cae1e58fec,"平時 Coursework 60%
(1) Communicative Task(s) (cultural-related presentation) : 10%
(2) Extensive Reading (MReader): 20% 
(3) Attendance and other in-class activities or quizzes: 20%
(4) Assignment: 10% 

期中 Midterm exam 20%
Exam papers

期末 Final exam 20%
Exam paper

Special Notification:
1. Please turn in your assignment on time. No late assignment / homework will be accepted.
2. The highest score you can possibly get for a make-up quiz is 80.  
3. About making up for the quizzes you missed: You can make up for the quizzes you missed 3 times (at most) before the midterm and 3 times before the final. However, you need to have the leave of absence request on record to be able to make up for the quizzes. That is, you can’t make up for the quiz you missed if you are late for the class or absent from the class without leave.  
4. If you want to make up for the quiz you missed, please let me know within one week of the original date of the quiz.
5. You will fail this course if you miss 12 classes or more (that includes both absence and leave of absence).
6. For each week’s class: Before coming to class, please complete the requirements in “Before coming to the class” section on iLearn."
3829,LC051,大一英文(一)初級,2.0,必修,否,否,否,商英B班,(一)03-04 資電B07 羅美文,32.0,33.0,初級班(第1級)。,8888,XF01103,04284,2,107,1,XF,1071XF0110304284002,['羅美文'],1111,1187,1.0,1111_1187,4beaeb9cadcfa1dee1578baa94f7ea184cc1b7dc42cc7adacbe187dad4d0103f4ccebb216b101181,"Grading
In-class work 50%
(1)	Homework assignment (extensive reading, ESP/NGSL vocabulary) (30%)
(2)	Activities (e.g., attendance, classroom tasks, etc.) (20%)
Midterm exam 20%
Oral report (10%)
Final exam 20%
Bonus: online work"
3848,LC052,大一英文(一)中級,2.0,必修,否,否,否,工英班,(四)03-04 忠202 樊家瑋,32.0,31.0,中級班(第2級)。,8888,XF01104,04289,6,107,1,XF,1071XF0110404289006,['樊家瑋'],1112,622,0.96875,1112_622,4beaeb9cadcfa1dee1578baa94f7ea1833c6ce382e55e12137d9615196697b98a2e7621a5c403831,"Course work 60%
(1) Communicative Task(s) (role play/presenation/videos/posters): 10% minimum (with culture elements tied to outside reading materials)
(2) Outside Reading (one reading related to Multiculturalism assessed by the Communicative Task as above): homework, quizzes (10% minimum)
(3) Extensive reading: 20%
(4) Other in-class activities: 20%
Midterm exam 20%
Exam papers + outside reading (10%)
Final exam 20%
Exam papers + outside reading (10%)"
3851,LC052,大一英文(一)中級,2.0,必修,否,否,否,工英班,(四)03-04 資電515 白浩廷,32.0,28.0,中級班(第2級)。,8888,XF01104,04289,9,107,1,XF,1071XF0110404289009,['白浩廷'],1112,1014,0.875,1112_1014,4beaeb9cadcfa1dee1578baa94f7ea1833c6ce382e55e12137d9615196697b98596cf28299400927,"平時Coursework 60%
(1) Self-introduction video: 10%
(2) Outside reading (in-class discussions; homework, quizzes: 10% 
(3) NGSL vocabulary and/or Extensive reading (use either one, or both): 20%
(4) Attendance & other in-class activities: 20%

期中Midterm exam 20%
Exam papers + outside reading (10% of the total mid-term score)

期末Final exam 20%
Exam papers + outside reading (10% of the total final-exam score)"
3878,LC053,大一英文(一)中高級,2.0,必修,否,否,否,建設英班,(三)03-04 人404 陳榮旗,32.0,30.0,中高級班(第3級)。,8888,XF01105,04294,7,107,1,XF,1071XF0110504294007,['陳榮旗'],1113,437,0.9375,1113_437,4beaeb9cadcfa1dee1578baa94f7ea18963f3cf37cf87486d2d15fdebb48bedd33ce16b978ed5b12,"注意:
1.Please purchase original textbook, following intellectual property law. 
請尊重智慧財產權，購買原文書。 
2.The texts and exercises will be completed in class.  Please bring textbooks to class. 
上課請帶課本，課文和習題會在課堂完成。

(1) Course work 平時成績 60%
A. Attendance & class participation 出席 & 課堂參與 15%
B. Extra reading 課外自發性閱讀 （或自發性學習英文）10% 
C. Individual interview (5 minutes) 期中面試 (五分鐘)10%
D. Final group presentation (10 minutes) 期末小組報告 (十分鐘)15% 
E. Outside reading quizzes 課外閱讀測驗10% 

(2) 期中Midterm exam 20%

(3) 期末Final exam 20%"
3901,LC052,大一英文(一)中級,2.0,必修,否,否,否,資電英A班,(二)06-07 資電512 周惠那,32.0,26.0,中級班(第2級)。,8888,XF01108,04289,6,107,1,XF,1071XF0110804289006,['周惠那'],1112,1,0.8125,1112_1,4beaeb9cadcfa1dee1578baa94f7ea18d180ef9c2e9dce3637d9615196697b98a2e7621a5c403831,"出席

請假：該週小考與課堂表現補考/補交分數打7折，一學期最多可請事/病假共三次。​
曠課：該週小考與課堂表現不計分之外，每次曠課另扣學期總成績2分。​

課堂表現​

20%  期中
20%​  期末
10%  聽讀、單字、文法 
15%  說寫表達能力

15%​  單字與文法小考
20%​  課外閱讀

加分自選閱讀	每份1%，最高10%"
3919,LC053,大一英文(一)中高級,2.0,必修,否,否,否,資電英B班,(四)06-07 人702 徐惠萍,32.0,28.0,中高級班(第3級)。,8888,XF01109,04294,3,107,1,XF,1071XF0110904294003,['徐惠萍'],1113,1013,0.875,1113_1013,4beaeb9cadcfa1dee1578baa94f7ea186bdbc1cf4b68ad8dd2d15fdebb48bedd58d4f77af0af7684,"1. Course work 60% 
    (1) Attendance 10% 
    (2) Participation & Assignment 20%
    (3) MReader 20% 
    (4) Oral presentation(cultural related topics) 10% 
2. Midterm Exam 20%
3. Final Exam 20%
* 缺考學生需於考試當天起3天內向任課教師請假，經教師簽名同意後送外語中心始得申請補考。
* Please purchase original textbooks, following intellectual property law. 請尊重智慧財產權，購買原文書。 
* Bring textbooks to class. The texts and exercises will be completed in class.  上課請帶課本，課文和習題會在課堂完成。"
3927,LC052,大一英文(一)中級,2.0,必修,否,否,否,商英C班,(二)08-09 語303 劉純秀,32.0,25.0,中級班(第2級)。,8888,XF01110,04289,4,107,1,XF,1071XF0111004289004,['劉純秀'],1112,1012,0.78125,1112_1012,4beaeb9cadcfa1dee1578baa94f7ea18532af778ef11421537d9615196697b98e1a749cae1e58fec,"平時Course work 60%
(1) Communicative Task(s) (role play/presenation/videos/posters): 10% minimum (with culture elements tied to outside reading materials)
(2) Outside Reading (one reading related to Multiculturalism assessed by the Communicative Task as above): homework, quizzes (10% minimum)
(3) added by levels
期中Midterm exam 20%
Exam papers + outside reading (10%) : unified by levels
期末Final exam 20%
Exam papers + outside reading (10%): unified by levels

1. Please purchase original textbook,following intellectual property law.
2. The texts and exercises will be completed in class. Please bring textbooks to class."
3940,LC012,英文(一)中級,3.0,必修,否,否,否,英合B班,(二)11-12 資電107 (五)00     未排教室 陳柏軒,32.0,19.0,中級班(第2級)。舊制3學分，僅適用105學年度(含)前入學學生修習。,8888,XF01112,26492,3,107,1,XF,1071XF0111226492003,['陳柏軒'],1117,1068,0.59375,1117_1068,4beaeb9cadcfa1dee1578baa94f7ea187d3bb189e6ca05cd08bef1426112dc7958d4f77af0af7684,"平時 Coursework 60%
(1) Communicative Task(s) (cultural-related presentation) : 10%
(2) Extensive Reading (MReader): 20% 
(3) Attendance and other in-class activities or quizzes: 20%
(4) Assignment: 10% 

期中 Midterm exam 20%
Exam papers

期末 Final exam 20%
Exam paper

Special Notification:
1. Please turn in your assignment on time. No late assignment / homework will be accepted.
2. The highest score you can possibly get for a make-up quiz is 80.  
3. About making up for the quizzes you missed: You can make up for the quizzes you missed 3 times (at most) before the midterm and 3 times before the final. However, you need to have the leave of absence request on record to be able to make up for the quizzes. That is, you can’t make up for the quiz you missed if you are late for the class or absent from the class without leave.  
4. If you want to make up for the quiz you missed, please let me know within one week of the original date of the quiz.
5. You will fail this course if you miss 12 classes or more (that includes both absence and leave of absence).
6. For each week’s class: Before coming to class, please complete the requirements in “Before coming to the class” section on iLearn."
3942,LC013,英文(一)中高級,3.0,必修,否,否,否,英合B班,(三)11-12 理404 (五)00     未排教室 謝佳穎,32.0,29.0,中高級班(第3級)。舊制3學分，僅適用105學年度(含)前入學學生修習。,8888,XF01112,26493,2,107,1,XF,1071XF0111226493002,['謝佳穎'],1118,621,0.90625,1118_621,4beaeb9cadcfa1dee1578baa94f7ea187d3bb189e6ca05cdec691cfd013092db4ccebb216b101181,mid term/ final exam/ interview
3967,CHIN168,大學國文(一),2.0,必修,是,是,否,國文綜合班,(一)03-04 忠501 廖崇斐,50.0,39.0,,8888,XF02110,04276,20,107,1,XF,1071XF0211004276020,['廖崇斐'],4,518,0.78,4_518,4beaeb9cadcfa1de96bbeff1916a72e8532af778ef114215ac81a6729f51590328774088237d801c,"平時50%（個人寫作10%、語文檢測10%、其他30%）
期中成績20%、期末考 30%
加分機制:上限3分(國語文教學中心辦理的活動)"
3993,CHIN168,大學國文(一),2.0,必修,是,是,否,國文綜合班,(二)03-04 人502 錢唯真,46.0,35.0,,8888,XF02110,04276,57,107,1,XF,1071XF0211004276057,['錢唯真'],4,1035,0.7608695652173914,4_1035,4beaeb9cadcfa1de96bbeff1916a72e8532af778ef114215ac81a6729f51590341ac9f9f75f1c11c,期中考(團體作業)20%、期末會考30%、平時成績(個人式作業10%、語文素養檢測10%、課前心得、出席率、課堂討論發言30%)50%
4015,CHIN168,大學國文(一),2.0,必修,是,是,否,國文綜合班,(三)08-09 人502 林韻柔,46.0,39.0,,8888,XF02110,04276,80,107,1,XF,1071XF0211004276080,['林韻柔'],4,526,0.8478260869565217,4_526,4beaeb9cadcfa1de96bbeff1916a72e8532af778ef114215ac81a6729f515903c00ecd0a858a0c71,
4025,CHIN168,大學國文(一),2.0,必修,是,是,否,國文綜合班,(四)01-02 忠204 郭怡君,50.0,41.0,,8888,XF02110,04276,90,107,1,XF,1071XF0211004276090,['郭怡君'],4,1188,0.82,4_1188,4beaeb9cadcfa1de96bbeff1916a72e8532af778ef114215ac81a6729f51590322206f1a7472c82a,"1.期末會考﹕30%範圍 : 第一、四、五、六單元
                     【單元一】剪斷臍帶的痛
                     【單元四】愛中飛翔
                     【單元五】路漫漫其修遠兮
                     【單元六】老樹下有誰蔭涼
2.期中考20% (辯論分組團體作業) 
3.平時成績：50%（含個人寫作10%、語文檢測10%、其他30%）
           　1. 10%個人寫作
             2. 10%國語文能力測驗。  【語文檢測時間暫定：107/11/8(四)-11/14(三) 】
             3. 30% 包含出席、上課態度、小組課程報告、內容充實度、創意度
加分機制：國語文教學中心辦理的活動，每場1分，最高3分為上限。"
4078,GBCP101,公民參與,1.0,必修,否,否,否,核心必修綜合班,(三)08     人506 陳如音,60.0,54.0,,8888,XF07110,06856,22,107,1,XF,1071XF0711006856022,['陳如音'],258,988,0.9,258_988,4beaeb9cadcfa1def675af006ddc2d04532af778ef11421556a686fddd3728b0107fcbbfdb066737,出席率：40%，課堂報告30%，學期報告30%。
4126,GBHC101,多元文化,1.0,必修,否,否,否,核心必修綜合班,(五)04     人607 陳淑慧,60.0,53.0,,8888,XF07110,18924,35,107,1,XF,1071XF0711018924035,['陳淑慧'],5,966,0.8833333333333333,5_966,4beaeb9cadcfa1def675af006ddc2d04f22861d2ebd4f75c64aae75fbe3ba3daca9daeb8c6c7d7e0,"為避免單向教學的單一視野下所造成的獨斷與狹隘的觀念，本課程透過來自不同學系背景修課同學，以小組共同報告為主，發揮其系所專業與個人專長，從不同主題的資料收集與對話中，習得涵納他人意見的包容力，並取得適度表達個人論點之平衡點。
本課程採多元化教學，建議教師採取下列評量方式。
（一）	出席與課堂參與
（二）	課堂討論
（三）	小組作業參與情形
（四）	參與「通識沙龍」一場演講
（五）	小組作業（同時也是資訊素養作業一：資料蒐集報告）"
4127,GBHC101,多元文化,1.0,必修,否,否,否,核心必修綜合班,(五)04     人704 鄧鈞文,60.0,48.0,,8888,XF07110,18924,36,107,1,XF,1071XF0711018924036,['鄧鈞文'],5,1034,0.8,5_1034,4beaeb9cadcfa1def675af006ddc2d04f22861d2ebd4f75c64aae75fbe3ba3dae40e3f6745b27cdd,
